clanId;gold
2;-19477
16;-49260
3;78512
11;36238
1;78162
8;103
15;-48205
6;-19106
6;-39111
11;39252
22;16903
20;-59382
21;77702
5;-21399
13;-21831
23;-36551
25;-96069
6;-72866
18;-33692
25;77831
13;40668
23;96019
24;21943
3;-65697
21;93862
25;-25624
7;42680
12;35687
19;4822
13;76830
25;-56929
9;-36777
23;-56644
13;39775
23;-5108
5;-76711
4;-71807
12;-24678
15;-65023
8;-47295
16;-17612
14;-23135
22;-9708
11;-71355
19;-28633
23;5035
1;56358
14;61039
1;28251
13;-21511
10;9865
8;27981
2;48634
23;-60808
16;4061
11;-57886
15;-36470
19;68335
9;-46523
1;21262
13;-51826
8;10284
24;-22646
25;-59680
24;91375
8;5414
9;4479
4;-70423
20;3472
2;-70629
7;44762
12;-82226
4;-43641
4;34112
13;21263
19;-24504
14;-87342
20;39477
16;7249
13;54105
23;-25652
7;49858
14;-2313
4;57362
22;86846
16;57432
15;13199
21;43402
11;54548
25;88153
13;-67453
4;-24480
25;-73223
21;-66370
19;80195
16;28451
2;-81638
10;-38119
12;51719
24;79090
19;35507
17;34684
6;18672
21;58508
7;-99727
11;29955
16;-54293
16;58700
25;88578
17;71136
4;71710
4;92512
4;1329
20;21195
5;14161
22;41025
1;-5861
17;-11767
13;21225
18;-16786
20;66160
6;26260
9;-358
17;11389
1;67344
9;-49124
10;76433
17;31591
24;-60211
10;95903
7;-29598
13;95877
14;-2043
8;-49974
11;-20925
5;62765
11;-254
12;63872
13;-81450
7;-17462
23;35839
10;-46193
4;-3808
11;33498
7;-41693
21;-98430
4;-17061
8;47790
22;-19125
24;17897
8;-43059
19;-31778
13;-14475
9;-50414
8;-53774
6;-37374
14;50270
17;-27252
10;-96557
23;-46511
12;81309
5;72766
11;56121
3;35745
9;93055
17;-91690
9;57964
12;70608
23;84577
18;-72675
14;-89542
1;-28838
22;-84764
21;91919
17;93202
6;73857
12;41610
24;13937
18;79421
5;-14290
20;-81932
22;58289
19;82969
25;-66037
24;-39083
18;38157
12;9957
1;-43343
6;-41538
1;55411
9;-17025
7;24744
4;23962
6;56844
20;-99559
8;84731
16;44713
13;60890
1;42914
22;82780
20;38930
8;34629
7;-82110
7;22398
24;-33802
1;-49455
16;-33320
24;-63503
13;83073
8;-25445
21;-85199
14;55878
11;30900
7;-10026
6;-74278
25;-91272
21;-29646
15;-14468
6;9917
2;-70689
24;91822
1;52882
5;-922
21;-68675
6;79190
3;16216
22;54721
6;56269
12;17534
18;-19826
3;-72836
20;-11517
7;-85737
25;55502
19;-42459
10;20023
10;65459
8;-93251
5;87508
18;-16163
8;20087
17;63091
25;-89248
22;81187
21;-91906
16;-60084
9;-66037
7;-86040
4;-46966
23;-83365
8;57963
22;-19594
1;90295
12;-79526
8;11543
13;-57991
15;-44035
11;26339
2;-12131
23;-10311
12;-92453
11;-83237
7;-62717
13;8758
14;-65077
6;-62667
14;-31024
1;-66563
25;-60857
7;-83753
23;-77336
15;92656
9;-35083
17;53934
3;26310
18;-29666
25;17209
23;9652
10;-15657
10;-75108
15;73660
18;-17658
6;55868
18;-51872
23;53367
24;27696
25;61281
16;-59549
17;-78382
17;80671
19;-6195
3;-48222
20;95333
7;-56657
7;-54970
18;93686
10;-51154
15;9187
14;-64782
6;38687
4;4975
25;42432
8;-40188
4;-72784
9;2310
16;77794
2;64559
4;-52395
21;84402
5;-13037
5;12801
1;71150
21;-35579
1;75637
10;-6559
24;50460
15;-83881
15;70139
10;8543
14;-37935
1;-53598
11;-10561
22;43826
21;-92393
4;48628
13;19974
23;-91212
16;-90809
9;28055
2;74157
10;-44439
12;44974
19;-16288
8;-11287
7;4120
4;-26695
24;17600
2;68690
11;-20929
17;-34897
2;30722
11;83000
12;57088
15;-63002
14;97515
8;-20225
3;95456
3;-39977
20;-20444
15;77452
20;-89112
19;16430
13;-43202
14;-57319
22;54883
23;-65726
14;-99448
17;-49363
20;53165
18;-27993
1;16255
18;63185
21;-45174
20;-48959
11;-59703
22;-70894
15;-74436
10;82166
25;-99538
8;-77350
2;-57191
7;61392
14;58019
17;83710
2;55742
13;16341
6;-23592
11;-91767
10;-53715
18;-88586
20;-69400
9;5080
5;5483
4;-26073
22;78
18;79113
13;89861
12;36760
3;94247
12;84705
17;-48757
18;95938
9;76983
13;-34891
3;-44355
7;-25488
23;21385
8;48284
14;-14853
17;-65619
3;-46217
10;69795
20;-18927
11;81765
6;-98538
16;63037
12;26493
7;-19015
12;-22075
2;46649
5;79257
2;67264
10;18023
23;-83834
23;76174
3;-42712
19;21424
9;-34934
11;35723
10;-13689
16;77732
7;-29845
2;29258
3;94015
8;22986
15;-54764
24;90546
5;-25882
4;47492
11;-2878
1;-67074
15;-97022
23;40332
8;-23582
17;-99859
25;34740
3;-23212
16;24540
24;-42417
24;-79994
5;-32450
2;-42534
7;73475
18;30100
25;-2331
18;2002
14;-42608
5;-79018
4;-59825
23;-59246
8;-73319
16;-98533
17;-1089
11;-55072
3;-79517
8;-48147
12;74667
17;29560
11;-479
25;-8065
12;-97795
11;86594
17;11147
10;-96510
11;-95979
19;7154
2;30233
20;46905
22;14643
4;-99817
10;96289
10;45517
13;96560
8;20139
8;-7589
17;77427
20;-26480
25;22183
5;-81137
19;-22889
12;-92742
22;-73106
25;-77054
23;-62604
15;-88332
23;-99169
5;-40070
9;41147
18;-37620
21;-13303
17;-20960
24;-81289
19;-24152
17;41157
10;-36411
3;18332
7;90748
25;-2175
13;37186
17;-81213
16;-42280
2;-48573
20;78429
25;89610
12;93589
18;41425
25;95961
21;-6374
3;79971
13;-76241
6;-34840
5;-98057
23;-20183
18;-17521
18;25756
19;-62095
16;85341
23;95234
11;-11173
20;-75498
4;-34069
6;55112
16;-33727
13;19690
20;78058
21;11571
16;-836
8;2415
8;29141
18;-78094
12;86302
7;-24380
24;51033
22;96843
12;-86040
13;-69931
22;38249
25;1957
13;-70775
22;81265
25;-35692
2;-45901
20;49130
6;31776
4;-54067
1;76167
24;-67510
7;63100
1;-84756
18;49240
25;72883
17;58996
14;-49415
9;-38423
25;40170
25;48819
4;-13929
13;-70460
17;-77250
14;27370
8;-2087
23;-53229
6;-5624
12;97284
11;-9523
17;-35637
24;-59632
12;72977
23;-44918
11;-44595
10;-15721
12;41284
13;-27418
17;20522
4;78240
23;56913
11;-82302
13;-81764
12;-49078
24;-27934
15;83763
1;-33907
1;99262
2;25769
16;-25035
4;98089
17;94153
10;75113
9;-42737
25;-36437
25;-64531
2;54144
17;96098
4;-16200
20;21245
20;49979
25;95690
11;-65169
7;60652
8;-50119
19;39496
16;26885
16;-53105
3;-68850
20;77200
17;-45343
22;79181
25;91808
21;-21832
9;-88279
18;-82968
19;11187
17;15029
20;94125
10;-16948
17;-68951
22;10825
24;-75541
15;60776
21;-71593
10;5685
15;-99436
6;63439
17;56394
25;-37037
14;77035
20;-10158
9;20644
18;-60283
10;6474
1;-80034
13;75189
19;84151
18;-13721
23;-8741
11;22147
20;-32395
9;76077
14;97609
16;71032
12;95572
5;1849
12;-99174
20;80607
15;-58224
15;-51323
20;-13872
9;-37772
9;-11675
4;34747
17;65924
19;59257
8;90266
14;-56336
4;78896
1;64250
24;48313
1;20295
3;28806
11;-52102
5;19832
9;-24163
15;20870
2;90796
19;55444
10;17688
13;45126
7;-25110
13;3300
9;47858
2;-99454
6;8164
13;-86592
22;-61553
22;87222
24;87681
7;36407
10;-77398
6;30663
18;-88807
10;-59672
24;-35596
18;79205
23;-86373
19;94513
21;-1212
10;-24223
13;-16666
4;35470
8;-13144
25;-10619
16;90353
23;-21623
1;-11061
15;-63961
9;-37834
15;49832
23;40172
7;29851
1;1403
17;78916
14;-38523
23;-75039
23;-34600
14;95366
25;-44983
25;67950
14;64925
25;13471
2;63427
19;-62590
19;-24131
25;13123
15;81790
17;-79143
19;-83687
17;-77497
20;15432
13;26121
4;-15030
10;31972
18;43803
9;31548
10;-95944
4;-82099
5;-27591
11;-30269
23;5958
9;-38511
18;70243
5;-50218
15;-91419
17;16922
5;88346
23;61863
25;-88500
3;-90001
20;-25665
23;99431
6;71692
3;62164
10;-5499
3;-32095
12;-11491
11;-51607
8;-1737
19;70841
18;54442
15;-27665
12;-39162
15;-12788
1;-19711
21;61976
19;-24249
7;47638
24;-20909
7;38448
22;41139
16;-65027
5;10756
8;-63475
24;97125
25;9086
16;95883
14;26484
9;-92225
23;99023
13;42530
6;-15542
12;82427
23;52161
15;-40752
25;-35997
21;66113
23;13920
25;21113
13;88267
5;-77947
21;95174
17;69912
3;-54430
5;-8198
19;50249
1;60286
15;66144
11;26393
5;-54718
3;-56038
15;-63210
22;-76123
6;18415
5;-4826
21;37541
18;-56665
3;16793
9;62618
15;-10764
11;77571
14;29683
1;-73710
4;73183
20;65147
11;84574
25;-55023
10;-5531
21;86079
1;55730
14;18668
21;92226
25;61373
4;-99476
3;17898
24;-75467
7;-72632
24;-18018
21;-27037
14;-40465
24;81816
21;15796
9;-38501
3;40248
22;90746
10;42062
22;12522
5;-50254
9;68164
21;11151
21;-83083
23;94668
13;91784
7;-58574
16;-91997
3;-1213
16;53766
24;4093
5;-58261
17;54504
10;-87399
21;-70818
6;98247
4;13846
2;49137
14;-90093
8;79423
2;35560
4;74855
25;-82754
4;-3459
7;86284
21;13200
8;54680
7;48456
1;91681
19;-37676
16;82208
12;18771
23;-90006
1;78950
16;73225
24;-14379
23;82150
15;-65721
17;-40674
17;84713
8;-55274
25;-45846
13;-49839
5;25850
12;2045
16;63933
21;-24056
8;-92909
9;-42350
2;-48694
14;69718
19;-49550
8;-41315
10;-47344
2;-865
1;-93648
19;63538
24;12103
12;-14141
19;28015
6;-21667
11;-73140
22;-60006
4;5613
9;-63181
11;62417
7;-33933
4;84165
14;-21125
24;-66475
13;-92819
11;-77705
3;86011
13;-98210
24;85814
22;76981
3;89002
9;-43785
22;-49660
22;15459
25;-21272
13;-49714
14;-95728
15;54850
7;-86390
17;38087
8;31029
23;25897
10;-96814
25;-86703
22;49942
24;99494
1;70336
6;-6546
22;6520
19;-23438
3;70512
13;-14846
1;25161
13;72740
20;-48991
21;-78133
23;-25263
23;-40174
25;80929
21;87517
8;78284
22;59911
2;-94085
23;-16081
1;-2042
19;30744
25;44628
17;53839
21;38006
10;3322
23;-37184
15;30204
22;-61502
12;28178
7;-89829
10;40753
11;85932
23;1370
15;-12774
19;-27443
22;-31872
24;25325
24;-6811
20;72403
23;40835
16;-52765
15;-58783
12;61418
25;-82118
6;107
9;-94334
23;-80271
14;-58250
24;-21388
18;-39358
10;-93408
4;42803
18;89192
9;46982
7;41469
24;73930
24;8055
17;45538
14;-1658
7;59088
21;-92612
4;-21694
18;60533
22;97318
5;-9577
17;9914
23;19748
17;18351
9;15226
12;-62456
2;-80222
14;-86420
1;-72015
22;8218
13;43361
21;81886
16;88055
15;81118
5;23105
7;32371
7;14401
16;-10108
20;80925
4;-32890
19;34646
24;-97998
24;4360
4;32839
21;-56977
25;96809
20;-73543
17;47074
18;-5757
2;90887
14;-49636
16;37919
19;56966
16;79112
2;-70688
2;-62637
23;79597
9;13424
13;80216
19;-37587
24;-90412
21;48745
7;-3135
23;-84234
12;60323
1;-10416
11;-28610
15;-16027
14;36098
1;-38774
8;48204
8;-7036
12;10774
4;11301
11;72057
5;-37596
16;-42735
20;-44712
9;79850
13;-22087
12;51842
16;3868
23;21935
24;-54793
23;9550
15;5268
19;39093
25;92733
8;21485
9;-11470
17;35323
4;-83737
22;-80179
1;-10893
10;-15110
10;36573
2;-65791
5;-37641
13;-42032
8;39823
19;-494
10;-6160
20;-95119
23;-78910
10;44553
14;-92723
24;49092
3;28250
5;46613
4;-10948
12;94045
16;43105
17;67992
2;-22387
2;-72790
10;-82907
9;-65955
2;70775
7;26049
20;-38547
7;6775
3;3992
17;76890
2;-28447
10;-34184
25;97618
16;-49592
5;15917
7;40125
9;-10138
21;-8825
1;62113
23;93379
17;-81028
22;-64376
22;-355
13;47855
24;4029
19;-59708
25;-59568
11;-71805
20;22537
1;94145
11;42057
15;-83640
7;-31637
18;-65603
20;31443
8;51499
5;-61265
15;29028
4;59120
14;-32337
14;-74682
5;89458
16;-62830
22;48026
14;74539
15;-81650
22;7715
20;-97689
7;-63753
25;-75993
2;-8671
1;27449
1;-97751
9;-57322
19;-56673
8;51400
19;-88209
4;34098
11;6291
20;52908
17;6335
14;-52650
21;13116
4;77999
22;-76048
14;-98281
5;-89076
1;90587
9;31308
18;-30554
22;39360
23;9502
7;56146
24;68476
3;40689
19;-77119
15;-40678
23;75803
4;25268
20;-76897
24;29573
3;21815
19;28933
11;-6139
12;20645
14;83454
21;4646
13;-58415
19;-45735
18;89371
8;-91163
19;-23889
8;71552
11;76834
12;-48085
20;64645
8;85052
25;38916
10;20181
24;-74025
21;-13651
3;5471
14;-90765
18;-73944
18;-2566
5;-54817
3;56024
15;-1860
4;-64178
15;-48787
21;-49059
22;-32195
1;39881
6;33379
22;75524
25;85325
2;81976
22;-54736
5;-25710
20;-30310
1;43100
6;-5092
15;-35892
19;69428
12;-64834
25;30696
12;61866
12;-42627
13;98952
12;-14537
2;29939
21;-89905
14;42658
23;48058
16;71595
16;-17373
6;-93064
14;-81537
15;-35894
20;89543
13;-83751
7;22784
11;-68293
12;2178
16;17418
12;-92599
20;88363
22;7341
14;66701
12;-53922
24;-85339
2;80673
20;-63602
10;49576
7;71319
13;16774
7;1775
22;-61737
11;86265
17;30670
3;68012
20;3346
13;-99579
24;-54578
3;-41642
9;-3166
20;44390
10;60330
9;-46330
8;3689
7;-25171
15;89110
18;18547
1;74507
22;-41058
7;78037
13;22720
3;-12106
24;-26603
2;-79438
17;-3275
12;-20236
7;-58077
11;71801
7;44105
15;3455
6;-81431
17;2684
24;82473
5;38068
25;-58965
8;-68645
8;-57550
22;-91679
13;-16340
7;26762
7;71966
21;52640
24;62102
14;29104
10;95680
8;44559
3;36256
6;-67507
2;4648
23;-17018
9;12054
23;55813
10;67929
2;55773
12;-28090
1;-84607
8;10568
22;-997
13;8896
2;50589
16;-61373
8;-19336
22;-7367
13;-11757
21;5832
8;97709
10;81575
13;-98142
14;-78104
5;-64796
11;-11788
8;25595
23;13158
11;67788
24;79583
3;-45471
20;-7933
24;-82240
24;33087
17;-27674
18;12199
18;33809
15;-36679
6;89980
19;-79702
20;80549
22;70418
9;67680
13;-7487
19;-64745
10;-50701
5;88572
5;-16760
4;-89316
12;9433
19;67820
15;98530
21;52919
10;30600
13;38532
3;99328
1;66122
12;-1276
25;40982
1;-18610
18;-52773
6;97959
16;10770
3;1520
10;-80922
2;-42372
12;-1302
2;-42240
25;48992
9;51079
11;86090
5;-5370
10;63732
16;-761
10;78266
19;22927
11;34378
12;59487
9;-39806
24;-82843
7;-19265
13;47154
22;39162
9;59831
23;25479
6;94841
24;88863
20;-29267
20;20640
4;-88185
14;20198
2;-96404
7;-27757
5;-22609
10;-55672
2;48205
9;39183
11;82620
4;3537
10;98903
19;7625
13;-69039
3;76551
22;-19015
12;-80858
3;-37536
21;-43059
18;-44369
25;95328
5;-54633
19;84151
7;-46664
6;-30296
7;78673
3;-42348
22;-93545
25;-71177
15;14588
16;-38764
7;-38139
2;-52605
22;-83040
21;-55101
22;-58642
5;-10433
8;-774
2;94489
22;-14701
6;27077
11;-34233
7;86636
23;-76500
18;-26215
17;39501
20;94181
8;-26898
16;623
24;-57367
6;51725
22;82434
25;-56682
22;74969
19;46967
21;-64935
13;41896
9;61924
3;-68782
4;43198
22;-42883
13;-96652
24;-40781
24;-4407
4;94444
8;-36335
4;91976
19;51553
18;-77906
25;-50278
4;36784
15;17620
11;-20674
24;-63171
9;-47926
6;-85523
25;26930
15;58129
20;-18326
22;-11765
15;-86279
8;-31028
2;67866
4;-60836
9;-80947
23;5024
4;95777
20;-97115
1;89927
14;-93142
15;17444
20;2087
6;-81835
18;-73833
16;-60586
1;11323
21;-52070
19;-35472
10;-65869
5;-31177
18;91708
22;-76141
1;32913
8;80247
14;-71462
7;1184
8;-21984
1;-32341
2;19425
16;-64258
8;83482
14;-34898
10;-16281
10;-40657
3;-38557
21;78940
15;-55899
19;7370
20;-58080
7;79174
6;12238
20;31402
11;50911
13;86458
2;-36457
8;-8221
10;-95449
14;87070
4;-4027
13;71830
5;30383
5;4811
11;40454
20;17751
11;50638
1;-6759
15;-71032
17;-44216
18;39576
15;-35439
24;62384
2;-3628
24;-41533
13;1660
16;-52721
1;-89405
1;27615
16;99403
24;53810
1;39742
5;56297
4;-36129
20;29251
5;89743
6;-24567
9;-32838
17;-78791
8;-64245
6;95792
25;-30549
22;-57716
1;-42367
9;-50291
16;43092
7;82127
9;11999
17;30918
3;-60877
20;-30046
24;-45483
14;-15087
12;-39186
19;-24519
21;8211
4;-63086
2;35632
12;-36428
8;-92818
15;-40910
11;7975
18;51117
24;56939
17;-24276
3;92398
24;7182
13;-6255
9;-80617
5;-91709
17;-44338
11;67082
5;89825
15;-83556
6;22466
2;28111
14;-78105
8;-33852
21;47541
10;-1534
7;23579
14;30443
9;68386
21;-82585
18;66079
9;29544
14;-33217
25;54805
17;-26910
8;57815
25;-69298
6;-37795
17;27203
11;1089
12;8733
9;-32771
17;-4415
18;-60750
1;-85606
24;-9236
20;-68668
9;-56059
15;-9606
11;-13073
4;41580
16;69199
9;-77327
14;42274
18;95099
25;68950
17;-31962
4;75384
20;97093
21;44943
21;-653
25;-1217
20;-23879
16;48451
9;51295
2;-33691
16;26028
21;-36682
22;-83760
21;81970
2;-5180
18;23669
24;-820
19;45639
18;66952
4;-10507
24;-62361
17;-60509
11;60168
18;57571
17;-60099
14;18499
4;18750
11;-10999
13;-96121
7;70520
14;-31834
14;-35856
16;-16311
11;-75231
20;-79215
24;-76164
20;-34567
9;-7025
12;88426
11;-54025
10;70650
5;-22151
14;96988
5;-52110
18;85679
16;80724
2;47699
21;41721
2;99367
16;1113
11;66658
15;37173
24;90611
14;28638
10;-18477
11;96235
16;85820
17;-14093
16;-71030
7;93920
13;-77675
8;-59146
25;-22228
5;85678
4;-50263
21;-27845
3;90610
7;-19441
14;48472
12;-43334
23;-77066
7;-15097
4;57074
23;22760
16;-2103
9;-27122
3;72773
22;43420
2;22209
20;1829
1;-613
10;19691
10;87513
4;-86334
10;39271
16;6902
8;-77448
6;52772
10;82767
2;17279
15;-88757
18;-51293
2;85292
22;60866
19;69598
15;61719
22;1164
24;97326
22;78654
21;90733
16;92371
9;28670
6;15198
12;52033
19;81184
2;98556
7;46427
12;-18285
25;32475
24;-76605
6;30591
7;-86335
17;-95911
21;-40332
2;-47446
18;-26583
2;-93270
20;-40056
23;22907
12;-84170
17;-16584
16;-58056
20;44931
9;12986
16;69299
17;-6295
9;-90339
10;81490
22;30350
18;60343
9;-79909
7;2706
20;-75637
17;-90073
18;40462
15;51670
24;-78485
2;-38581
23;28921
6;-66309
20;65008
1;27391
12;20033
14;-28847
5;16002
4;87684
9;-64772
22;-77592
19;-61890
2;-8724
23;-92292
1;-72445
12;55174
7;20701
7;-5558
13;32955
17;-34076
15;-3980
22;78733
23;-29817
21;36047
11;53459
15;-35490
8;13793
13;-8631
23;-11034
6;58942
9;86449
11;51391
19;93093
4;-79814
24;7144
14;21408
24;43346
3;25058
25;29492
24;-76674
12;67209
20;26494
24;-57068
10;48523
20;-60262
22;-31676
20;-98954
23;-78982
14;-27125
24;36069
9;34367
5;-97896
17;52076
15;-66464
21;92403
19;54233
3;36728
20;-74808
2;12076
20;-95026
20;-31791
4;27991
3;-28607
5;6302
11;45788
20;-98064
17;-61455
22;46881
17;-84254
14;47198
21;19021
18;-66530
4;-63686
4;-84835
6;31036
11;27050
25;-12673
14;52484
22;30705
6;-45205
14;7877
15;-24304
9;-391
20;-30046
23;-57772
13;40446
22;-22825
14;83380
23;36454
15;-43310
5;-19912
19;-12882
3;96278
6;-24544
16;29846
19;25683
4;92983
24;85607
11;83961
15;-64000
22;-49471
9;-78404
2;-42819
5;75749
4;96034
3;40038
17;-50279
14;57147
21;93173
21;-37281
17;-98403
25;67880
3;-37609
24;-84792
8;78749
4;-78998
21;11591
14;75497
7;-83973
11;-46341
13;10673
23;-26266
23;-30775
2;74656
1;-50898
20;-22877
13;67449
13;94150
4;78362
22;-5043
4;4976
8;67737
8;-97519
4;-8208
25;-21284
13;-656
2;88453
25;82035
15;48560
13;19599
18;57104
2;-95793
8;20547
18;56877
5;64876
12;-80327
11;44711
9;63846
15;-66243
8;-57553
13;-9713
5;53045
1;1627
25;-18632
24;-48108
16;48267
7;6882
13;-18577
24;-96268
3;-49584
7;-98994
2;-28344
3;11902
13;14668
12;-52517
25;-65681
3;-11149
17;38637
2;42696
15;99201
18;63269
6;-84116
16;75471
15;-85819
9;-70331
7;65951
17;39592
4;51022
11;-38518
17;-42331
19;72575
4;-129
25;-70758
21;80351
17;-82246
15;84236
11;-18019
24;-61240
25;58845
16;-24872
22;67049
13;45275
21;45253
19;-11021
23;-35607
8;29172
24;-29570
6;-79006
24;-16491
13;-3924
2;16661
5;78962
22;59422
15;-9240
8;50122
13;-53208
10;-18409
7;34443
24;963
20;26515
5;48001
15;-53686
21;-74779
1;28828
8;92556
12;-42970
6;-19733
21;54330
17;56482
8;-58915
1;-69750
23;-51001
12;-94144
19;26259
13;33005
22;61117
21;40999
15;76631
23;42752
4;81783
25;89902
11;-69921
25;40846
24;-57322
21;-81535
18;-30647
23;-88679
13;-95882
12;70319
20;-49674
21;-75433
6;-2501
25;-47911
4;83652
5;-6872
25;55147
1;-69615
18;25233
18;77183
21;2173
7;83796
10;87883
22;-47560
24;3512
4;4060
9;55451
16;-10629
12;80606
17;21103
2;-4981
23;-50732
21;42030
6;80751
12;43338
17;-92342
22;-62010
16;80160
12;37223
25;84332
13;-90100
21;-78207
4;-52156
7;-28207
23;62483
8;-95169
5;-40294
11;-24191
9;31748
16;13831
5;47475
3;9648
14;81891
17;-30867
20;-64730
11;17119
20;-49495
13;-27765
6;-65059
24;-61398
18;-59806
7;-31722
22;90496
10;17496
15;90949
6;11789
10;-99415
4;-88908
6;72952
12;7838
13;-33221
14;69115
14;71514
17;40016
24;-89842
14;42840
1;30416
12;44546
16;90539
4;-13326
16;-22895
22;-82713
10;61289
20;77311
22;-33864
2;37158
15;72388
7;35403
14;-72719
12;80850
22;65439
14;67561
8;42839
12;90249
14;-11847
8;52052
22;-48049
9;26070
11;53466
4;-17671
4;97497
11;4087
19;86578
22;88845
6;4702
12;-21824
21;-8672
24;8462
23;70439
24;71682
25;-88941
16;44979
2;88647
19;61284
8;32226
11;-59079
25;-65997
20;40849
6;-43660
20;-15853
25;67986
4;-58131
1;-83271
15;-48339
10;-94243
24;4883
25;-19176
21;-78247
14;-17308
5;-11536
12;-41618
1;-73473
24;55239
11;90221
9;6935
11;-91430
18;-47500
12;78040
11;-32873
12;-10826
18;89894
24;15683
22;66396
21;-58803
10;-36327
4;-32706
6;31451
24;-82707
17;31584
18;45991
19;98245
2;84030
13;57763
23;32263
13;-80070
16;-86517
10;70944
14;50305
19;-35583
17;63427
8;-47894
5;-48450
2;75528
13;-22077
4;5435
16;-33113
7;49256
11;56846
17;89687
6;-97351
15;-9605
22;35129
3;18696
1;-64969
6;2593
23;47940
6;2020
25;52578
12;29048
8;73720
3;58102
7;-61178
9;538
13;80115
6;-42726
21;-755
12;60764
15;58635
7;45219
11;-48030
9;-623
1;645
14;16072
4;21259
1;-21108
12;-57810
22;-9682
5;17941
5;23284
21;-55771
19;696
1;-80281
13;72636
12;37814
14;73665
5;-79629
3;-92395
13;78654
12;-59624
7;-89779
13;-60432
13;-64283
6;-73856
20;31023
17;-33059
6;41732
11;-59210
20;-35588
6;8042
9;-24540
14;-44626
3;-33570
2;-65806
9;-86654
9;87749
5;45488
15;92213
16;97553
9;20612
15;92464
18;-50893
13;28721
13;29232
25;-77348
9;-74583
14;-46895
11;-88798
6;-82467
24;-58
9;1043
23;11192
6;-7524
9;-5565
20;-94037
2;58584
2;82304
13;57329
4;64157
16;46694
6;99367
19;-80524
21;36184
20;79514
1;68462
15;-94328
22;75446
2;-72796
18;-51646
5;44982
22;4537
23;81802
24;73352
18;96260
3;-92643
18;-94433
15;-11357
6;79598
11;99762
21;17695
4;-43583
5;-33771
10;-87897
20;33483
20;-7758
3;74960
19;-71946
21;87354
16;89174
25;-25329
23;-79150
10;-80695
23;6758
17;6618
5;-96981
9;-16353
17;60428
9;-71081
20;-3410
12;73926
23;-63429
4;-61148
25;93424
18;-64400
23;-7697
8;21358
9;-85483
8;21292
20;85808
3;-32192
16;-34518
24;24220
24;-93836
19;96397
12;-81340
17;-54074
8;13960
15;30756
2;95938
7;-58881
7;25613
23;-26983
4;32129
22;22032
1;65140
25;-38618
14;-48080
19;-58297
6;46909
16;14307
11;-51853
3;5009
6;41869
9;-21290
8;24078
19;-16008
22;-59397
19;-22572
20;79311
1;-15651
11;-13640
23;41494
22;-51271
6;-28309
9;37899
5;24538
11;-82202
20;-87146
6;-91448
8;-72195
2;97124
9;28782
17;-35610
3;14107
4;-67135
13;-60965
2;46716
3;50091
24;-60881
13;-62431
12;4594
10;30941
21;91789
17;-230
6;-91845
24;79801
3;-28530
6;-81654
11;88349
7;89328
2;38741
19;95604
16;-57189
10;-80703
8;89454
19;-11486
21;-41266
24;57922
11;59770
2;-41752
20;4514
19;-178
10;80025
25;-64078
6;-456
20;-40658
1;65473
2;-45068
10;48374
12;-82706
15;30415
6;22202
25;-20783
23;-73411
5;64057
3;-77800
21;38715
22;-84734
21;-17969
13;86111
12;62376
8;35947
9;49813
22;94237
1;-23647
18;-57782
10;-65550
25;55461
16;46806
20;11849
6;-46981
1;15018
14;-57830
16;20203
7;26261
8;44608
25;71511
6;33195
8;-20186
25;-66281
23;-7318
14;-97706
1;-42562
10;38880
17;-77571
11;55854
5;7684
16;-49688
25;78659
13;31248
20;23191
25;-88717
8;75340
17;31331
24;13849
21;-96929
13;5912
22;43992
12;-93962
3;58788
15;-40048
15;-44288
19;77823
25;39755
9;64067
13;30319
6;-56898
12;90067
10;-26986
20;-43955
11;-84536
5;57733
6;51259
6;-30106
3;-99915
13;-66367
24;-33573
12;16076
25;40122
17;-98247
9;-37574
4;-44613
24;-22500
21;87423
1;74209
3;5154
3;-23244
11;-801
19;72589
21;78906
25;51651
13;34456
4;19433
11;-517
3;39922
8;-68200
3;16730
18;-95855
24;-72422
20;53530
11;90950
24;17113
17;71372
5;443
18;17671
11;-42389
4;42874
24;-56249
6;17467
25;29763
24;-38962
25;-85388
1;17395
4;-67590
11;-3626
13;-7500
4;36629
13;-18182
9;20120
1;90551
21;-84482
2;5614
6;18839
15;-27831
14;40265
7;-90631
23;59213
24;23958
7;21114
8;-73917
16;-70756
8;-57933
2;-63699
20;51504
17;-87896
4;26964
21;-29943
17;21162
9;-63325
9;-60729
2;-72995
19;-24906
17;-37053
23;77430
21;53824
21;-85295
3;30268
16;75965
15;-79133
9;68659
10;-61979
15;70924
9;-14042
9;-20644
18;24425
5;20521
7;52562
2;55821
10;47493
7;-39179
12;63361
25;83992
9;60737
15;-88732
4;84822
9;-49843
9;-96755
23;-38188
8;17905
17;98295
23;-77352
5;-63471
7;-73848
21;-25457
15;99364
18;8258
6;30453
19;58930
7;-85982
9;-27628
10;11607
3;-55983
24;-47465
7;42186
6;-57994
7;68112
21;99575
22;54547
10;-24243
20;-18221
12;-41541
1;74124
25;-91837
6;-69060
10;78009
18;60541
5;-73154
21;-53392
12;59256
10;-7326
20;-26181
19;-51045
10;33385
6;50701
1;-65377
5;94586
2;94917
25;63667
6;-89316
17;-70410
5;81918
9;-71414
8;16910
22;47410
2;-42923
12;40178
18;-90694
12;60313
2;68940
6;-30079
11;87085
18;17621
11;63752
8;-39960
22;75763
10;-85354
11;97093
11;75092
16;-52386
13;-70354
1;-92860
